name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
NYC,2017-08-06T07:00:00,19.2,19.2,12.7,65.94,0,0,,0,0,,1.2,300,1018.2,1,16,128,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T08:00:00,19.3,19.3,12.1,63.26,0,0,,0,0,,1.4,305,1018.9,1.5,16,431.6,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T09:00:00,21,21,13.2,60.97,0.178,100,rain,0,0,51.8,0.9,295,1019.3,1.5,16,562.3,2,6,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T10:00:00,21.5,21.5,11.7,53.47,0,0,,0,0,,6,320,1019.5,1,16,616.3,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T11:00:00,22.7,22.7,11.6,49.39,0,0,,0,0,,11.2,252,1019.9,1,16,686.5,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T12:00:00,23.7,23.7,11.2,45.57,0,0,,0,0,,14.1,270,1019.5,1,16,746,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T13:00:00,24.3,24.3,11.1,43.65,0,0,,0,0,,14,260,1019.5,1,16,871.3,3.1,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T14:00:00,25.5,25.5,11.5,41.49,0,0,,0,0,31.7,17.5,251,1019.3,1,16,849.3,3.1,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T15:00:00,25.4,25.4,11.1,40.66,0,0,,0,0,,8.9,326,1019.2,1,16,705,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T16:00:00,25.5,25.5,11.7,42.09,0,0,,0,0,,19.5,262,1019.2,1.5,16,530.8,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T17:00:00,25.5,25.5,12.8,45.28,0,0,,0,0,,11.3,251,1019.2,1.5,16,306.4,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T18:00:00,24.9,24.9,13.3,48.69,0,0,,0,0,,16,261,1019.2,1.5,16,145.2,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T19:00:00,23.8,23.8,14.1,54.64,0,0,,0,0,,12.6,261,1019.2,1.5,16,27,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T20:00:00,22.8,22.8,14.1,57.95,0,0,,0,0,,14.1,260,1019.6,1.5,16,0,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T21:00:00,22.8,22.8,14.1,58.14,0,0,,0,0,,10.9,260,1019.6,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T22:00:00,22.1,22.1,14.8,63.17,0,0,,0,0,,9.1,259,1019.9,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-06T23:00:00,21.6,21.6,14.1,62.19,0,0,,0,0,,8.7,265,1020.2,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T00:00:00,21.6,21.6,13.2,59.05,0,0,,0,0,,5.5,280,1020.2,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T01:00:00,21.6,21.6,13.7,60.64,0,0,,0,0,,7,254,1020.3,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T02:00:00,21.1,21.1,13.8,62.73,0,0,,0,0,,7,265,1020,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T03:00:00,21.1,21.1,14.3,65.34,0,0,,0,0,,0,0,1019.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T04:00:00,21.1,21.1,14.9,67.53,0,0,,0,0,,9.2,256,1019.9,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T05:00:00,21.1,21.1,13.8,63.01,0,0,,0,0,,5.5,267,1019.5,97,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T06:00:00,21.6,21.6,14.9,65.44,0,0,,0,0,,0.2,303,1019.3,97,16,31,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T07:00:00,21.6,21.6,15,65.88,0,0,,0,0,,0.2,69,1019.9,98.1,16,85,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T08:00:00,22.1,22.1,16.5,70.45,0.178,100,rain,0,0,66.6,0.2,65,1019.3,56.1,16,111.7,0.4,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T09:00:00,21.6,21.6,18.7,83.4,0.004,100,rain,0,0,,16.3,228,1019.5,87.1,11.1,145.6,0.5,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T10:00:00,20.5,20.5,18.4,87.45,0.851,100,rain,0,0,,5.5,279,1019,56.1,13.4,288.9,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T11:00:00,20.5,20.5,18.8,89.81,0.188,100,rain,0,0,,5.6,282,1019.3,70.7,13.3,440.8,1.6,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T12:00:00,20,20,18.4,90.57,0.771,100,rain,0,0,,5.5,274,1019.3,66.8,12.1,399.1,1.4,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T13:00:00,20.5,20.5,18.4,87.51,1.068,100,rain,0,0,,9.2,40,1018.6,66.8,15.1,272.4,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T14:00:00,20.5,20.5,18.8,89.91,0.53,100,rain,0,0,,12.8,34,1017.9,66.8,6,233.9,0.8,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T15:00:00,19.9,19.9,18.8,93.24,2.119,100,rain,0,0,,5.3,31,1017.5,83.2,9.3,155.9,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T16:00:00,19.3,19.3,17.2,87.77,1.786,100,rain,0,0,,7.8,108,1016.9,60,15,127.8,0.5,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T17:00:00,19.3,19.3,17.8,91.17,1.563,100,rain,0,0,,16.5,43,1015.2,65.9,15,165.8,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T18:00:00,20.4,20.4,18.7,90.02,0.237,100,rain,0,0,,7.9,109,1014.9,87.1,15.4,136.4,0.5,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T19:00:00,20,20,18.4,90.57,0.311,100,rain,0,0,,5.3,54,1014.9,93,15.1,25.2,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T20:00:00,19.9,19.9,18.3,90.51,0.241,100,rain,0,0,,10.4,124,1014.2,70.7,15.4,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T21:00:00,19.9,19.9,18.3,90.37,0.563,100,rain,0,0,,11.9,39,1013.5,98.1,15.5,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-07T22:00:00,19,19,18,93.93,0,0,,0,0,,8.5,30,1013.5,100,12.3,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-08-07T23:00:00,19,19,18,93.93,0,0,,0,0,,3,8,1013.1,100,12.3,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-08-08T00:00:00,18.9,18.9,18.1,95.52,0,0,,0,0,,11.3,45,1012.7,100,8.5,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-08-08T01:00:00,19.9,19.9,18.8,93.33,0,0,,0,0,,12.6,40,1012.5,94.8,15.4,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T02:00:00,19.9,19.9,18.8,93.1,0,0,,0,0,,13.5,56,1012.2,100,15.2,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T03:00:00,19.9,19.9,18.3,90.45,0,0,,0,0,,9.1,28,1012.2,100,15.6,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T04:00:00,19.9,19.9,18.3,90.45,0,0,,0,0,,5.5,10,1012.1,100,15.4,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T05:00:00,19.9,19.9,18.3,90.45,0.178,100,rain,0,0,,11.7,47,1011.8,100,15.2,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T06:00:00,19.9,19.9,18.3,90.59,0,0,,0,0,,0.2,4,1012.1,97,15.2,9.8,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T07:00:00,20,20,18.3,90.27,0,0,,0,0,,8.7,265,1012.5,87.1,15.5,40.6,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T08:00:00,20.5,20.5,18.3,87.43,0,0,,0,0,,7.1,349,1013.1,56.1,15.6,110.2,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T09:00:00,20.5,20.5,17.9,84.81,0,0,,0,0,,8.6,356,1013.5,70.7,15.8,204.8,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T10:00:00,21.5,21.5,17.7,78.91,0,0,,0,0,,6.7,5,1013.9,53,16,308.4,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T11:00:00,22.6,22.6,17.1,71,0,0,,0,0,35.3,10,47,1014.2,51.8,16,391,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T12:00:00,23.7,23.7,16.7,64.8,0,0,,0,0,,10.9,360,1014.9,50.6,16,422.8,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T13:00:00,24.2,24.2,16.6,62.47,0,0,,0,0,,1.6,360,1015.2,88.8,16,450.9,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T14:00:00,26,26,16.6,56.26,0,0,,0,0,,9.8,360,1015.2,5.9,16,620,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T15:00:00,26.5,26.5,16.2,53.05,0,0,,0,0,,5.2,352,1015.5,33.8,16,629.5,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T16:00:00,26.5,26.5,15.1,49.6,0.178,100,rain,0,0,,9.3,310,1015.5,30.4,16,399.4,1.4,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T17:00:00,26.5,26.5,15.1,49.69,0,0,,0,0,,9.1,253,1015.5,1.5,16,252.4,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T18:00:00,27.6,27.7,15,46.27,0,0,,0,0,,13.4,258,1015.5,28.3,16,182.7,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T19:00:00,26.5,26.5,14.9,48.79,0,0,,0,0,,7,266,1016.2,1.5,16,26.6,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T20:00:00,24.9,24.9,16,57.46,0,0,,0,0,,7.4,260,1016.9,1.9,16,0,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T21:00:00,24.2,24.2,16,59.85,0,0,,0,0,,8.5,276,1017.8,1,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T22:00:00,23.8,23.8,16.5,63.53,0,0,,0,0,,7,283,1018.5,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-08T23:00:00,23.3,23.3,16.5,65.42,0,0,,0,0,,5.4,260,1018.9,4.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T00:00:00,22.8,22.8,16.6,67.7,0,0,,0,0,,9.5,245,1019.5,27.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T01:00:00,22.1,22.1,16.5,70.37,0,0,,0,0,,7.1,248,1019.6,2.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T02:00:00,22,22,15.1,65.04,0,0,,0,0,,0.9,300,1020,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T03:00:00,21.6,21.6,15.5,68.4,0,0,,0,0,,0.2,329,1020,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T04:00:00,21.5,21.5,15,66.47,0,0,,0,0,,0.2,341,1020.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T05:00:00,20.9,20.9,14.4,66.33,0,0,,0,0,,0.2,19,1020.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T06:00:00,20.9,20.9,14.4,66.37,0,0,,0,0,,0,0,1021.6,0.8,16,57.7,0.2,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T07:00:00,21,21,15.9,72.95,0,0,,0,0,,5.1,45,1022.3,0.8,16,233,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T08:00:00,21.1,21.1,15.4,69.97,0,0,,0,0,,0,0,1022.6,0.8,16,429.5,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T09:00:00,22.8,22.8,15.4,63,0,0,,0,0,,8.6,258,1022.9,0.8,16,614.8,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T10:00:00,25.8,25.8,13.7,47.06,0,0,,0,0,,10.8,301,1023,0.8,16,769.8,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T11:00:00,24.8,24.8,12.2,45.35,0,0,,0,0,,13,300,1022.9,7.2,16,878.3,3.2,9,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-08-09T12:00:00,27.1,27.2,14.2,45.4,0,0,,0,0,,11.8,256,1023.3,0.8,16,932.8,3.4,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T13:00:00,28.3,28.1,14.2,42.19,0,0,,0,0,,9.1,233,1022.9,0.8,16,928.5,3.3,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T14:00:00,28.8,28.4,13.8,39.91,0,0,,0,0,47.9,10.2,259,1022.6,0.8,16,870.5,3.1,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T15:00:00,28.8,28.8,15.4,44.26,0,0,,0,0,,10.3,236,1022.2,2.9,16,755,2.7,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T16:00:00,28,27.8,14,42.28,0,0,,0,0,,5.5,61,1021.6,33.2,16,595.5,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-08-09T17:00:00,29.1,29,15,42.4,0,0,,0,0,,13.8,217,1021.9,0.8,16,406.1,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T18:00:00,28.1,28.3,15.7,46.68,0,0,,0,0,,16.7,170,1022,0.8,16,206.4,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T19:00:00,26.6,26.6,16,52.42,0.892,100,rain,0,0,64.8,12.5,151,1022.6,8.5,16,38.9,0.1,0,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T20:00:00,25.5,25.5,16.4,57,0,0,,0,0,47.9,5.2,69,1022.9,1,16,0,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T21:00:00,24.3,24.3,16.8,62.9,0,0,,0,0,,5.3,69,1023.6,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T22:00:00,23.9,23.9,16.5,63.3,0,0,,0,0,,7.1,281,1024,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-09T23:00:00,23.4,23.4,16.1,63.49,0,0,,0,0,,5.6,248,1024,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T00:00:00,22.9,22.9,17,69.42,0,0,,0,0,,5.6,268,1023.9,0.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T01:00:00,22.8,22.8,17,69.7,0,0,,0,0,,5.6,267,1024,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T02:00:00,22.2,22.2,16.5,70.14,0,0,,0,0,,7.5,239,1023.9,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T03:00:00,21.7,21.7,17,74.57,0,0,,0,0,,5.6,258,1023.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T04:00:00,21.7,21.7,16.6,72.7,0,0,,0,0,,7.4,268,1023.7,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T05:00:00,21.6,21.6,17,75.07,0,0,,0,0,,6.9,281,1023.7,0.8,13.3,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T06:00:00,21.1,21.1,17.1,77.6,0,0,,0,0,,7.2,254,1023.7,0.8,15.9,56.4,0.2,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T07:00:00,21.6,21.6,17.7,78.67,0,0,,0,0,,4.8,159,1023.9,0,15.8,229.4,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T08:00:00,21.7,21.7,17.7,78.02,0,0,,0,0,,6.7,239,1024.3,0,16,425.9,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T09:00:00,23.4,23.4,18.2,72.36,0,0,,0,0,,10.1,229,1024.6,0,16,611,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T10:00:00,25.7,25.7,18.5,64.76,0,0,,0,0,,8.6,242,1024.3,0.8,16,765,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T11:00:00,26.2,26.2,18.6,62.74,0,0,,0,0,70.2,10.7,245,1024.3,0.8,16,812.3,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T12:00:00,27.1,27.6,16.6,52.75,0,0,,0,0,,12.4,263,1023.9,35.6,15.8,754,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T13:00:00,28.2,28.6,16.6,49.4,0,0,,0,0,,11.6,267,1023.6,91.1,15.8,920.3,3.3,9,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T14:00:00,28.8,29.2,16.6,47.51,0,0,,0,0,29.5,10.4,254,1023.3,53.1,16,873.8,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T15:00:00,29.2,29.3,16,44.88,0,0,,0,0,29.5,17.8,150,1022.9,28.2,16,759.5,2.7,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T16:00:00,28.3,28.5,16.1,47.59,0,0,,0,0,,14.6,190,1022.9,1,16,600.3,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T17:00:00,27.7,28.2,16.6,50.8,0,0,,0,0,,11.6,150,1022.6,1,16,410.8,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T18:00:00,26.1,26.1,16.2,54.25,0,0,,0,0,,11.2,161,1022.2,1.5,16,194.6,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T19:00:00,25,25,16.6,59.77,0,0,,0,0,,13.6,171,1022.6,1.5,16,25.5,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T20:00:00,23.8,23.8,16.5,63.45,0,0,,0,0,,9.5,189,1022.2,1.5,16,0,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T21:00:00,23.8,23.8,16.4,63.38,0,0,,0,0,72,7.1,198,1022.3,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T22:00:00,23.3,23.3,16.8,66.8,0,0,,0,0,,5.8,171,1022.3,1.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-10T23:00:00,22.8,22.8,16.8,69.07,0,0,,0,0,,5.1,198,1022.2,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T00:00:00,22.1,22.1,16.4,70.03,0,0,,0,0,,0.3,295,1022.2,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T01:00:00,22.1,22.1,16.9,72.12,0,0,,0,0,,5.5,248,1022.3,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T02:00:00,22.1,22.1,16.1,68.53,0,0,,0,0,,7.1,216,1022.2,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T03:00:00,22.2,22.2,15.4,65.66,0,0,,0,0,,7,236,1021.9,2.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T04:00:00,22.2,22.2,15.4,65.55,0,0,,0,0,,5.5,229,1021.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T05:00:00,21.6,21.6,15.4,67.67,0,0,,0,0,,6.9,244,1021.6,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T06:00:00,21.6,21.6,15.8,69.63,0,0,,0,0,,7.4,247,1021.6,0.8,16,48.9,0.2,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T07:00:00,21.6,21.6,15.5,68.1,0,0,,0,0,,9.2,220,1021.9,0.8,16,182.3,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T08:00:00,21.7,21.7,15.5,68.03,0,0,,0,0,,7.7,230,1021.9,0.8,16,326.6,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T09:00:00,23.4,23.4,16.6,65.7,0,0,,0,0,,10.7,212,1021.6,0.8,16,539,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T10:00:00,25,25,17,61.28,0,0,,0,0,,8.6,246,1021.2,1.5,16,694.5,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T11:00:00,26.6,26.6,17.1,56.22,0,0,,0,0,,10.3,227,1021.6,5.5,16,786.3,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T12:00:00,26.7,26.7,17.5,57.31,0,0,,0,0,86.8,12.5,228,1021.2,8.5,16,810.8,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T13:00:00,27.1,27.8,17,53.99,0,0,,0,0,,13.3,228,1020.6,3.6,16,767,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T14:00:00,27.1,27.6,16,50.76,0,0,,0,0,,14.5,151,1020.2,3.8,16,713.8,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T15:00:00,27.1,27.6,16.2,51.21,0,0,,0,0,,15.5,189,1019.9,53.6,16,482.3,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-08-11T16:00:00,26.6,26.6,16.7,54.57,0,0,,0,0,,17.4,141,1019.2,50.2,16,321.3,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
