name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
NYC,2017-09-06T08:00:00,21.6,21.6,18.9,84.59,0,0,,0,0,,5.1,276,1010.8,56.9,15.4,117.7,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T09:00:00,21.6,21.6,20,90.41,0.032,100,rain,0,0,,7,356,1010.7,62.7,15.2,179.4,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T10:00:00,21.5,21.5,18.8,84.52,0.178,100,rain,0,0,,14.6,292,1012.2,93,15.5,223.8,0.8,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T11:00:00,20.4,20.4,17.1,81.16,0,0,,0,0,,13.1,28,1012.2,78.5,15.8,289.3,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T12:00:00,20.4,20.4,16,75.83,0.446,100,rain,0,0,,16.1,39,1011.8,54.6,16,279,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T13:00:00,19.9,19.9,15,73.53,0,0,,0,0,,1.3,350,1012.2,100,16,273,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T14:00:00,18.7,18.7,16,84.6,0,0,,0,0,,9.6,48,1012.2,88.3,15.8,306.3,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T15:00:00,18.7,18.7,16.6,87.51,0.62,100,rain,0,0,,19.4,49,1011.8,93,15.6,232.4,0.8,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T16:00:00,18.7,18.7,16.6,87.5,0,0,,0,0,,13,57,1012.5,83.2,15.5,152.1,0.5,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T17:00:00,18.7,18.7,16.1,85.05,0.178,100,rain,0,0,63,17.6,58,1012.2,100,15.8,81.4,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T18:00:00,18.6,18.6,15.5,82.15,0,0,,0,0,35.3,19.8,58,1012.5,88.3,15.6,15.2,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T19:00:00,19.2,19.2,16,81.92,0.446,100,rain,0,0,51.8,18.1,31,1011.8,98.1,16,0.2,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T20:00:00,18.7,18.7,16.1,84.88,0.024,100,rain,0,0,,8.7,36,1012.5,88.3,15.4,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T21:00:00,18.2,18.2,16.6,90.36,1.192,100,rain,0,0,,0.3,15,1012.8,100,9.8,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T22:00:00,17.7,17.7,16.6,92.87,1.824,100,rain,0,0,,5.6,330,1011.8,87.1,15,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-06T23:00:00,17.7,17.7,16.6,92.96,1.826,100,rain,0,0,,0.9,350,1012.1,88.3,10.4,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T00:00:00,17.7,17.7,17.1,95.87,0.548,100,rain,0,0,,11.8,47,1011.2,92.2,15,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T01:00:00,17.7,17.7,17,95.53,0.261,100,rain,0,0,,16,60,1010.7,93,15.4,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T02:00:00,17.1,17.1,16.2,94.22,0,0,,0,0,,17.5,61,1009.5,83.2,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T03:00:00,17.7,17.7,16.1,90.43,0,0,,0,0,,5.6,252,1010.5,87.1,15.1,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T04:00:00,16.6,16.6,16.1,96.77,0.024,100,rain,0,0,,16.3,262,1010.7,98.1,15.4,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T05:00:00,16.6,16.6,15.6,93.83,0,0,,0,0,,14.1,261,1010.7,94.8,15.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T06:00:00,16.6,16.6,15,90.38,0,0,,0,0,,9.3,262,1011.1,51.9,16,6.2,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T07:00:00,16.5,16.5,14.3,87.02,0,0,,0,0,,12.5,260,1011.8,55.8,16,114.8,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T08:00:00,16.6,16.6,14.3,86.56,0.178,100,rain,0,0,,17.4,270,1012.1,29.3,15.6,308.9,1.1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T09:00:00,16.4,16.4,13.9,84.71,0,0,,0,0,,11.2,230,1011.7,9.5,13.8,502.1,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-07T10:00:00,18.2,18.2,14.3,77.88,0,0,,0,0,,14.2,251,1012.8,43.6,15.8,666.8,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T11:00:00,18.8,18.8,14.3,74.98,0,0,,0,0,,16.3,260,1013.1,78.4,15.8,797.5,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T12:00:00,20,20,14.3,69.99,0,0,,0,0,,19.7,252,1013.1,60.4,16,854.8,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T13:00:00,21.1,21.1,13.9,63.51,0,0,,0,0,,15.6,262,1012.8,55.1,16,843,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T14:00:00,22.6,22.6,13.8,57.39,0,0,,0,0,,20.5,251,1012.8,35.2,16,774.8,2.8,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T15:00:00,23.1,23.1,13.2,53.65,0,0,,0,0,30.1,21.6,254,1012.1,48.2,16,653.8,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T16:00:00,23.2,23.2,12.1,49.68,0,0,,0,0,33.5,24.2,260,1012.1,33.5,16,490.6,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T17:00:00,23.6,23.6,11.1,45.29,0,0,,0,0,27.7,24.6,269,1012.4,33.2,16,298,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T18:00:00,22.7,22.7,10.7,46.47,0,0,,0,0,37.1,24.2,270,1012.8,28.2,16,105.6,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T19:00:00,22,22,11,49.59,0.892,100,rain,0,0,31.5,26.3,269,1013.4,0.8,16,2.5,0,0,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T20:00:00,21.1,21.1,11.9,55.84,0,0,,0,0,37.1,17.6,269,1014.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T21:00:00,20.5,20.5,11.8,57.57,0,0,,0,0,,15.4,274,1015.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T22:00:00,20,20,12.5,62.28,0,0,,0,0,38.9,19.5,270,1015.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-07T23:00:00,19.3,19.3,11,58.66,0,0,,0,0,,5.7,280,1016.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T00:00:00,18.3,18.3,11.4,64.38,0,0,,0,0,,12.2,274,1016.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T01:00:00,17.9,17.9,11.4,65.62,0,0,,0,0,,12.5,269,1017.5,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T02:00:00,17.1,17.1,11.5,69.37,0,0,,0,0,,11.3,260,1017.5,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T03:00:00,17.1,17.1,11.5,69.43,0,0,,0,0,,13.6,274,1017.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T04:00:00,16.6,16.6,11.5,71.86,0,0,,0,0,,7.1,318,1017.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T05:00:00,16.1,16.1,12,76.4,0,0,,0,0,,13.7,265,1018.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T06:00:00,16.1,16.1,11.5,74.34,0,0,,0,0,,11.2,260,1018.5,0.8,16,7.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T07:00:00,15.6,15.6,12,79.05,0,0,,0,0,,14.1,269,1018.9,0.8,16,136.2,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T08:00:00,16.1,16.1,11.5,74.1,0.624,100,rain,0,0,,10.5,322,1019.2,0.8,16,333.8,1.2,3,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T09:00:00,18.2,18.2,11.9,66.74,0,0,,0,0,,19.7,262,1019.5,0.8,16,524.3,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T10:00:00,19.9,19.9,11.5,58.39,0,0,,0,0,29.5,19.4,260,1019.9,1.4,16,682.5,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T11:00:00,21,21,11.5,54.5,0,0,,0,0,34.8,15.8,251,1019.9,1,16,794,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T12:00:00,21.1,21.1,10.9,52.15,0,0,,0,0,31.7,19.7,264,1019.5,45.6,16,849,3.1,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T13:00:00,22.6,22.6,10.5,46.35,0.624,100,rain,0,0,79.6,16.3,264,1019.6,32.2,16,842,3,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T14:00:00,21.6,21.6,11,50.83,0.624,100,rain,0,0,79.6,24.1,270,1019.5,39.2,16,774.8,2.8,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T15:00:00,22.7,22.7,9.9,44.25,0,0,,0,0,29.2,6.1,270,1019.3,33.2,16,652.5,2.3,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T16:00:00,23.1,23.1,9.9,43.13,0.178,100,rain,0,0,93.2,15.6,265,1019.5,82.9,16,432,1.6,4,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T17:00:00,22.7,22.7,9.9,44.38,0.178,100,rain,0,0,,11.2,260,1019.3,14,16,230.9,0.8,2,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T18:00:00,22,22,10.5,48.17,0,0,,0,0,,11.4,261,1019.9,31.7,16,69.6,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T19:00:00,21.9,21.9,11,49.89,0,0,,0,0,,6,290,1019.9,82.7,16,1.4,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T20:00:00,21,21,11.9,55.89,0.178,100,rain,0,0,,1.5,310,1020.6,54,16,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T21:00:00,19.3,19.3,10,54.95,0,0,,0,0,,1.3,288,1021.6,9.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T22:00:00,18.8,18.8,11.5,62.47,0,0,,0,0,,8.2,262,1021.9,48.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-08T23:00:00,17.8,17.8,11,64.48,0,0,,0,0,,9.4,262,1022.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T00:00:00,17,17,10.6,65.76,0,0,,0,0,,5.5,267,1022.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T01:00:00,16.6,16.6,11,69.67,0,0,,0,0,,8,320,1022.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T02:00:00,16,16,10.6,69.95,0,0,,0,0,,5.8,282,1022.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T03:00:00,14.5,14.5,10.2,75.4,0,0,,0,0,,4.4,337,1022.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
NYC,2017-09-09T04:00:00,15.5,15.5,10.6,72.65,0,0,,0,0,,5.7,340,1022.7,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T05:00:00,15.4,15.4,11,74.86,0,0,,0,0,,9.4,43,1023,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T06:00:00,14.9,14.9,10.5,75.22,0,0,,0,0,,9,360,1023.6,0,16,7,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T07:00:00,14.9,14.9,10,72.59,0,0,,0,0,,7.1,352,1024.3,0.8,16,133.8,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T08:00:00,14.9,14.9,10.5,74.94,0,0,,0,0,,5.6,330,1025,0.8,16,333.1,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T09:00:00,16.4,16.4,10.5,67.79,0,0,,0,0,,0.4,349,1025.1,0,16,525.5,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T10:00:00,19,19,10.4,57.36,0.446,100,rain,0,0,55.4,13.1,340,1025.4,0,16,685.8,2.5,7,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T11:00:00,20.8,20.8,10.8,52.66,0.178,100,rain,0,0,47.9,9.5,340,1025.4,0.8,16,798.3,2.9,8,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T12:00:00,21,21,8.8,45.77,0,0,,0,0,72,12.7,39,1025.3,0.8,16,853.8,3.1,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T13:00:00,21.5,21.5,10.4,49.11,0,0,,0,0,25.9,17.8,253,1025,4.7,16,847.8,3.1,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T14:00:00,21.5,21.5,9.9,47.63,0.446,100,rain,0,0,,11.1,340,1024.7,51.1,16,782.8,2.8,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T15:00:00,21.5,21.5,9.4,45.95,0,0,,0,0,27.7,1.9,49,1024.4,52.4,16,660.5,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T16:00:00,21,21,9.3,47.09,0,0,,0,0,,6.4,350,1024.4,68.4,16,493.5,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T17:00:00,20.9,20.9,10,49.57,0,0,,0,0,33.5,9.8,360,1024.4,88.8,16,297.6,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T18:00:00,21.3,21.3,10,48.36,0,0,,0,0,,10.2,45,1024.7,82.7,16,101.5,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T19:00:00,19.8,19.8,9.2,50.44,0,0,,0,0,,8.1,352,1025,45.4,16,1.6,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T20:00:00,18.2,18.2,9.2,55.67,0,0,,0,0,,7.5,340,1025.3,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T21:00:00,17.8,17.8,9.9,60.01,0,0,,0,0,,8.7,267,1026,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T22:00:00,17.1,17.1,11,67.34,0,0,,0,0,,7.5,330,1026,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-09T23:00:00,16.5,16.5,11,69.74,0,0,,0,0,,10.3,64,1026.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T00:00:00,16.5,16.5,11,69.83,0,0,,0,0,,7.6,338,1026.1,9.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T01:00:00,16.1,16.1,11.5,74.32,0,0,,0,0,,5.6,356,1026.4,8.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T02:00:00,16.1,16.1,11.6,74.89,0,0,,0,0,,7.8,215,1026.3,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T03:00:00,15.6,15.6,11.6,77.14,0,0,,0,0,,6.3,345,1026.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T04:00:00,16,16,11.6,75.24,0,0,,0,0,,1.2,360,1026.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T05:00:00,15.5,15.5,11.6,77.21,0,0,,0,0,29.5,10.9,29,1026.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T06:00:00,15.5,15.5,11.1,74.97,0,0,,0,0,,9.8,253,1027.1,0.8,16,5.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T07:00:00,15.5,15.5,11.6,77.42,0,0,,0,0,,12.8,68,1027.8,0.8,16,125.7,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T08:00:00,16.1,16.1,11,72.16,0,0,,0,0,,8.4,360,1028.3,0.8,16,320.5,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T09:00:00,17.7,17.7,11,64.86,0,0,,0,0,33.5,10.4,360,1028.4,0.8,16,512.8,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T10:00:00,20.4,20.4,12,58.63,0,0,,0,0,29.5,17.8,48,1028.6,0.8,16,671.3,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T11:00:00,20.9,20.9,11.5,54.83,0,0,,0,0,27.7,14.9,81,1028.3,0.8,16,775.8,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T12:00:00,21.5,21.5,11.1,51.33,0,0,,0,0,,21.7,50,1028.2,28.2,16,825.3,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T13:00:00,22.7,22.7,11.9,50.48,0,0,,0,0,,13.1,67,1028.1,13.4,16,817,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T14:00:00,23.2,23.2,11,46.17,0,0,,0,0,,6.4,51,1027.7,46,16,736,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T15:00:00,23.7,23.7,11.4,46.12,0,0,,0,0,30.1,10.2,41,1027.3,47.2,16,609.8,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T16:00:00,23.7,23.7,9.9,41.86,0.446,100,rain,0,0,68.4,19.4,39,1027.5,13.4,16,443.6,1.6,4,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T17:00:00,24.1,24.1,8.9,37.96,0,0,,0,0,,8,28,1027.6,0.8,16,256.5,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T18:00:00,23.1,23.1,8.3,38.68,0,0,,0,0,,14.8,49,1027.5,1.4,16,80.7,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T19:00:00,22,22,8.2,41.34,0,0,,0,0,,5.8,47,1027.5,0.8,16,1,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T20:00:00,21,21,8.7,45.18,0,0,,0,0,,11,38,1027.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T21:00:00,20.4,20.4,8.3,45.76,0,0,,0,0,,0.6,45,1028,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T22:00:00,19.8,19.8,9.3,50.78,0,0,,0,0,,0,0,1028.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-10T23:00:00,19.8,19.8,11.3,58.22,0,0,,0,0,,0.2,15,1028.3,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T00:00:00,19.1,19.1,10.5,57.51,0,0,,0,0,,5.1,360,1028.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T01:00:00,18.2,18.2,11.5,64.82,0,0,,0,0,,7.5,10,1028,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T02:00:00,17.8,17.8,11,64.54,0,0,,0,0,,1.1,10,1027.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T03:00:00,17.1,17.1,10.5,65.19,0,0,,0,0,,7.1,277,1026.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T04:00:00,16.1,16.1,11,71.91,0,0,,0,0,,9.2,274,1026.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T05:00:00,16,16,11,72.33,0,0,,0,0,,0.3,360,1027,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T06:00:00,15.4,15.4,10.5,72.68,0,0,,0,0,,5,278,1027.1,0.8,16,4.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T07:00:00,15.4,15.4,10.6,72.84,0,0,,0,0,,5.5,360,1027.9,1.4,16,117.8,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T08:00:00,15.5,15.5,10,69.6,0,0,,0,0,,7,285,1027.8,1,16,311.1,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T09:00:00,18.5,18.5,11,61.36,0,0,,0,0,,7.8,81,1027.4,2.6,16,499.5,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T10:00:00,19.2,19.2,10.6,57.71,0,0,,0,0,,8.5,265,1027.6,2.6,16,655.5,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T11:00:00,21,21,11.9,56.2,0,0,,0,0,,7.4,243,1026.7,2.6,16,743,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T12:00:00,22,22,11,49.46,0,0,,0,0,,12.3,276,1025.7,2.6,16,790.3,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T13:00:00,23.7,23.7,10.4,43.11,0,0,,0,0,,7.1,303,1025,1.4,16,780.5,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T14:00:00,24.2,24.2,10.7,42.63,0,0,,0,0,,8.7,239,1024.3,0.8,16,730.8,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T15:00:00,24.9,24.9,10.3,39.89,0,0,,0,0,,9,235,1023.4,0.8,16,616.5,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
NYC,2017-09-11T16:00:00,26,26,9.2,34.71,0,0,,0,0,,10.2,240,1022.9,2.6,16,455.3,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
